nnkd,mob,MOB_term,Credit_TermApr,bad,maxdelay_one,delays_one,MA_AGE,MA_Gender,MA_Education,MA_Marital_Status,MANUMBEROFCHILD,MA_Residential_Status,MA_MONTH_AT_CURR_ADDRESS,MA_Real_Estate_Owner,MA_REG_Same_Fact_Addr,MA_MONTH_AT_CURR_PASSP,MA_Exp_IND,MA_MONTH_AT_CURR_JOB,MA_Time_Previous_Job,MA_Proposed_Amount,TOT_INCOME,PARTWH_INCOME,PAYMD2TOTPAYM,PTI,ratio_curr_cap_share,larger_diff_term,ratio_inst_amount,freq_nnkd,age_range,EQ_PP,diff_white_pti,ratio_time_job,ratio_amount_income
1-RUR-4520-3324106,6,0.1621621621,37,1,32,1,29,0,2,2,0,3,155,0,1,53,0,56,44,150000,35000.0,1.0,0.4896201036314594,0.16814085714285715,0.11155252096777099,1,159.05216216216218,8,2,0,29115.07,0.7857142857142857,2.8
1-RUR-4520-3275176,13,0.213114754,61,0,28,0,39,1,0,2,1,3,158,0,1,51,0,51,156,150000,30000.0,1.0,0.33436489076274434,0.14383966666666664,0.13162418851229443,1,70.74081967213114,10,2,0,25684.81,3.0588235294117645,2.4
1-RUR-0000-3613185,11,0.18032786879999999,61,1,44,1,28,0,0,2,0,4,129,0,1,83,0,14,3,200000,17250.0,1.0,0.31972602674554224,0.33354144927536233,0.08065892313310903,1,94.3211475409836,7,2,1,11496.41,0.21428571428571427,1.035
1-RUR-0000-3269936,4,0.1666666666,24,1,21,0,23,0,0,2,0,3,203,0,1,1,0,7,12,80000,13000.0,1.0,0.6180604340823683,0.3253607692307692,0.11202065133551595,1,176.23708333333332,4,1,0,8770.310000000001,1.7142857142857142,1.95
1-RUR-0000-4538158,1,0.0163934426,61,0,0,0,38,1,0,3,0,4,220,0,1,38,0,44,50,280000,28000.0,1.0,0.0,0.2876796428571429,0.0,1,132.04967213114753,2,2,1,19944.969999999998,1.1363636363636365,1.2
1-RUR-4520-3248682,14,0.8235294117,17,0,42,2,53,1,3,1,0,3,175,0,1,56,0,37,72,45000,21800.0,1.0,0.7681146935134446,0.14443302752293574,2.0276484859767043,1,185.21411764705883,15,4,0,18651.36,1.945945945945946,5.8133333333333335
1-RUR-0000-3200355,9,0.14754098359999998,61,0,31,1,25,1,2,2,1,4,13,0,1,56,0,7,6,250000,25000.0,1.0,0.4737758106171069,0.30009840000000004,0.10883479647780842,1,122.9911475409836,10,1,0,17497.54,0.8571428571428571,1.2
1-RUR-4510-4085646,7,0.1147540983,61,0,18,0,35,1,2,5,1,4,60,0,1,77,0,59,36,129936,24000.0,1.0,0.3115726129299609,0.15574958333333333,0.05771617279586387,1,61.27852459016393,8,2,0,20262.010000000002,0.6101694915254238,2.2164758034724787
1-RUR-0000-4933097,6,0.5,12,0,42,2,25,0,2,2,0,3,100,0,1,36,0,34,4,50000,30000.0,1.0,0.7442899993216865,0.164266,0.6351411453836695,1,410.66499999999996,5,1,0,25072.02,0.11764705882352941,7.2
1-RUR-0000-3506095,11,0.6111111111,18,0,20,0,24,0,3,2,0,4,89,0,1,39,0,26,12,80000,17800.0,1.0,0.7584719635524048,0.2997848314606741,1.0447650181600694,1,296.4538888888889,12,1,0,12463.830000000002,0.46153846153846156,2.67
1-RUR-4520-4502312,5,0.08196721309999999,61,0,9,0,49,0,2,2,0,4,12,0,0,29,0,33,72,750000,77000.0,1.0,0.3140134259259259,0.2802074025974026,0.027887365315404568,1,353.7044262295082,5,3,0,55424.03,2.1818181818181817,1.232
1-RUR-4500-3737948,1,0.0163934426,61,0,0,0,41,1,4,3,1,3,470,0,1,73,0,21,24,600000,100000.0,1.0,0.0,0.1657135,0.0,1,271.66147540983604,7,3,1,83428.65,1.1428571428571428,2.0
1-RUR-6550-4158342,2,0.0833333333,24,0,6,0,27,0,2,5,1,4,13,0,0,44,0,6,36,150000,40000.0,0.0,0.5917449428533337,0.1982665,0.033643796254863474,1,330.44416666666666,4,2,0,-7930.660000000001,6.0,3.2
1-RUR-0000-4504375,5,0.08196721309999999,61,1,9,0,24,1,2,3,0,4,65,0,1,3,0,16,24,199000,16500.0,1.0,0.31419052607076353,0.346959393939394,0.0278875180929095,1,93.84967213114754,2,1,1,10775.169999999998,1.5,0.9949748743718593
1-RUR-0000-4275679,5,0.08196721309999999,61,0,6,0,27,0,1,5,1,4,19,0,0,65,0,6,84,225000,25000.0,1.0,0.3358977679646154,0.24857039999999997,0.0390469214558593,1,101.87311475409837,8,2,0,18785.74,14.0,1.3333333333333333
1-RUR-9920-4547874,8,0.1311475409,61,0,10,0,29,0,0,2,0,3,22,0,1,74,0,3,60,248000,20503.0,1.0,0.3203192027120405,0.347971516363459,0.05898797895111693,1,116.9583606557377,3,2,1,13368.54,20.0,0.9920806451612904
1-RUR-9920-4680669,2,0.0327868852,61,0,3,0,23,1,0,2,0,3,76,0,1,27,0,55,18,200000,25000.0,0.0,0.2768868852459017,0.2301436,0.008516976290623127,1,94.3211475409836,5,1,0,-5753.59,0.32727272727272727,1.5
1-RUR-2200-4266152,1,0.0163934426,61,0,0,0,30,0,0,4,1,4,42,0,0,48,0,29,18,156000,18000.0,1.0,0.0,0.24932222222222225,0.0,1,73.57049180327868,4,2,1,13512.2,0.6206896551724138,1.3846153846153846
1-RUR-0000-3494594,12,0.19672131140000002,61,0,0,0,43,0,0,4,0,4,139,0,1,77,0,4,50,200000,23163.0,0.0,0.4768299972716224,0.2483957173077753,0.23799692345384554,1,94.3211475409836,1,3,0,-5753.589999999999,12.5,1.38978
1-RUR-4500-3900300,8,0.1311475409,61,0,6,0,33,0,2,2,0,3,316,0,1,78,0,16,96,300000,45000.0,1.0,0.3166818052174595,0.19178644444444445,0.06853551146230637,1,141.48180327868852,4,2,0,36369.61,6.0,1.8
1-RUR-9990-4275661,2,0.0408163265,49,0,2,0,28,1,2,3,1,3,139,0,1,66,0,33,4,400000,46000.0,0.0,0.0,0.2834941304347826,0.0,1,266.1373469387755,5,2,1,-13040.73,0.12121212121212122,1.38
1-RUR-2200-4682486,6,0.1621621621,37,0,0,0,51,1,0,2,0,4,8,0,1,71,0,24,24,150000,45000.0,1.0,0.5074598312206178,0.13077622222222224,0.11056824882824197,1,159.05216216216218,2,4,0,39115.07,1.0,3.6
1-RUR-2200-3463215,2,0.0327868852,61,0,0,0,26,1,2,5,0,4,16,0,0,9,0,30,0,170000,14000.0,1.0,0.2542433333333333,0.33537285714285714,0.009054543179798941,1,76.97081967213116,1,1,1,9304.779999999999,0.0,0.9882352941176471
1-RUR-0000-3940611,4,0.0655737704,61,0,0,0,27,0,2,4,1,4,132,0,0,70,0,17,46,450000,39000.0,1.0,0.30602142951765104,0.33193794871794874,0.027209899970108874,1,212.22262295081967,3,2,1,26054.42,2.7058823529411766,1.04
1-RUR-4500-3568624,9,0.14754098359999998,61,1,6,0,49,0,3,5,0,4,299,0,1,49,0,19,3,400000,35105.65,1.0,0.3256929653679654,0.3277874074401129,0.08135589149858814,1,188.64245901639345,3,3,1,23598.46,0.15789473684210525,1.0531695
1-RUR-0000-3663633,6,0.1071428571,56,1,15,0,25,0,0,4,0,4,55,0,0,47,0,6,37,380000,35500.0,1.0,0.3733454970195667,0.31059802816901405,0.05769536140730054,1,196.8969642857143,8,1,0,24473.77,6.166666666666667,1.1210526315789473
1-RUR-0000-3937923,9,0.24324324320000001,37,0,11,0,35,0,0,3,1,4,165,0,1,24,0,22,0,250000,35000.0,0.0,0.52436198631483,0.2802345714285714,0.19822683517186862,1,265.08675675675676,4,2,0,-9808.21,0.0,1.68
1-RUR-0000-4440705,3,0.081081081,37,0,13,0,46,1,0,3,0,4,231,0,1,9,0,5,12,150000,30000.0,0.0,0.4984660725849354,0.19616433333333333,0.019941695950892662,1,159.05216216216218,7,3,0,-5884.93,2.4,2.4
1-RUR-4510-4682879,3,0.25,12,0,0,0,45,1,0,2,2,3,339,0,1,1,0,35,140,50000,48000.0,0.0,0.7930456959062102,0.09849958333333332,0.17648221464776828,1,393.9983333333333,1,3,0,-4727.98,4.0,11.52
1-RUR-4520-3548299,1,0.0163934426,61,0,0,0,30,0,0,2,0,3,316,0,1,1,0,32,6,150000,50000.0,0.0,0.0,0.08630379999999999,0.0,1,70.74081967213114,5,2,1,-4315.19,0.1875,4.0
1-RUR-3600-4530678,3,0.0491803278,61,0,0,0,26,0,0,4,0,4,49,0,0,12,0,46,18,147000,18000.0,1.0,0.30746305709894783,0.23493833333333336,0.018011391526908498,1,69.32606557377049,2,1,0,13771.11,0.391304347826087,1.469387755102041
1-RUR-9920-4480992,3,0.11111111109999999,27,1,2,0,33,0,3,2,0,4,198,0,1,76,0,36,12,200000,28000.0,1.0,0.5798791878172589,0.34495071428571433,0.06057821239330186,1,357.7266666666667,5,2,0,18341.379999999997,0.3333333333333333,1.68
1-RUR-0000-3109197,7,0.1891891891,37,0,3,0,38,0,2,5,1,4,211,0,0,23,0,46,38,300000,80000.0,0.0,0.6624619449058615,0.153507375,0.16308985520461775,1,331.90783783783786,14,2,0,-12280.59,0.8260869565217391,3.2
1-RUR-2200-4214996,2,0.054054054000000004,37,0,9,0,26,1,2,2,0,3,102,0,1,34,0,10,8,100000,22000.0,0.0,0.0,0.1735931818181818,0.0,1,103.21756756756757,5,1,1,-3819.0499999999997,0.8,2.64
1-RUR-0130-4616917,5,0.1388888888,36,0,0,0,32,1,2,5,1,4,16,0,1,97,0,25,60,70000,30000.0,0.0,0.5105675293512726,0.09333833333333334,0.08897721698286311,1,77.78194444444445,1,2,0,-2800.15,2.4,5.142857142857143
1-RUR-4520-3682935,10,0.3333333333,30,0,15,0,23,1,2,2,0,3,22,0,1,36,0,18,12,120000,52000.0,0.0,0.5828052537535572,0.10303826923076922,0.26564535414813684,1,178.59966666666665,7,1,0,-5357.99,0.6666666666666666,5.2
1-RUR-2280-5343274,4,0.1666666666,24,0,0,0,24,0,0,5,2,4,8,0,0,29,0,8,60,100000,13421.0,0.0,0.6197567239231728,0.4237471127337754,0.11204448711729822,1,236.96291666666664,1,1,0,-5687.11,7.5,1.61052
1-RUR-0000-4172266,6,0.09836065570000001,61,0,2,0,28,1,2,5,0,4,4,0,1,42,0,132,60,185000,17500.0,1.0,0.31105516212944945,0.3041182857142857,0.04740373805464997,1,87.24704918032786,4,2,0,12177.93,0.45454545454545453,1.135135135135135
1-RUR-0000-4724840,3,0.25,12,0,0,0,27,1,2,5,0,4,69,0,0,9,0,19,24,100000,30000.0,0.0,0.7448896706272082,0.324957,0.16994463704983018,1,812.3924999999999,2,2,0,-9748.71,1.263157894736842,3.6
1-RUR-4500-3949591,7,0.7,10,1,13,0,29,1,2,2,1,4,148,0,1,77,0,39,12,399000,33071.0,1.0,0.34382250225022504,0.333220948867588,0.05027456383203036,0,1101.9950000000001,4,2,0,22051.049999999996,0.3076923076923077,0.9946165413533835
1-RUR-4510-3623495,1,0.0204081632,49,0,0,0,32,0,2,5,0,4,16,0,0,71,0,6,1,200000,25000.0,1.0,0.0,0.26081479999999996,0.0,1,133.0687755102041,6,2,1,18479.63,0.16666666666666666,1.5
1-RUR-0000-3515020,7,0.41176470579999996,17,0,0,0,24,0,0,2,0,4,110,0,1,29,0,15,24,50000,23000.0,1.0,0.7493085832814295,0.15210826086956522,0.4592468826838469,1,205.7935294117647,6,1,0,19501.51,1.6,5.52
1-RUR-0000-3348799,15,0.2459016393,61,0,5,0,24,0,2,2,0,4,118,0,1,38,0,9,18,200000,24800.0,1.0,0.34890814835027073,0.23199959677419354,0.16419666820883919,1,94.3211475409836,3,1,0,19046.41,2.0,1.488
1-RUR-9920-4480992,4,0.14814814810000002,27,1,13,0,33,0,3,2,0,4,198,0,1,76,0,36,12,200000,28000.0,1.0,0.5798791878172589,0.34495071428571433,0.06057821239330186,1,357.7266666666667,5,2,0,18341.379999999997,0.3333333333333333,1.68
1-RUR-2200-3277240,17,0.4594594594,37,0,6,0,27,1,0,5,1,4,138,0,1,49,0,84,24,100000,18000.0,1.0,0.5681577813404982,0.21796055555555555,0.5591796781510124,1,106.03486486486486,7,2,0,14076.71,0.2857142857142857,2.16
1-RUR-0000-3271946,10,0.2702702702,37,0,13,0,29,0,2,3,0,4,3,0,1,17,0,10,54,150000,21000.0,1.0,0.5535644132961953,0.2727890476190476,0.23763989660406792,1,154.8262162162162,17,2,0,15271.43,5.4,1.68
1-RUR-4500-3949591,6,0.6,10,1,11,0,29,1,2,2,1,4,148,0,1,77,0,39,12,399000,33071.0,1.0,0.3443708919730682,0.333220948867588,0.05027456383203036,0,1101.9950000000001,4,2,0,22051.049999999996,0.3076923076923077,0.9946165413533835
1-RUR-0000-3493927,2,0.0555555555,36,0,0,0,30,0,2,2,0,4,158,0,1,64,0,16,26,70000,17525.0,1.0,0.4756887937187723,0.15978031383737518,0.019410745580391783,1,77.78194444444445,4,2,0,14724.85,1.625,3.0042857142857144
1-RUR-0000-3345294,10,0.16393442619999998,61,0,3,0,32,0,2,5,1,4,13,0,0,74,0,172,18,205000,22600.0,1.0,0.3606855326286227,0.2505256637168142,0.09915911105261553,1,92.81770491803279,8,2,0,16938.12,0.10465116279069768,1.3229268292682927
1-RUR-4510-4085646,2,0.0327868852,61,0,2,0,35,1,2,5,1,4,60,0,1,77,0,59,36,129936,24000.0,1.0,0.2716048771552897,0.15574958333333333,0.008516850882267264,1,61.27852459016393,8,2,0,20262.010000000002,0.6101694915254238,2.2164758034724787
1-RUR-4500-3430340,10,0.41666666659999996,24,0,2,0,24,0,2,2,0,4,32,0,0,34,0,3,11,250000,68970.0,1.0,0.6945918753787222,0.1880461070030448,0.48196730329610865,1,540.3975,7,1,0,56000.46,3.6666666666666665,3.31056
1-RUR-0000-3325671,13,0.213114754,61,0,7,0,26,0,2,5,1,4,39,0,0,40,0,57,0,170000,24000.0,1.0,0.3684613179125479,0.19563416666666664,0.14004584727208583,1,76.97081967213116,14,1,0,19304.78,0.0,1.6941176470588235
1-RUR-0000-3708773,5,0.09803921560000001,51,0,1,0,27,0,2,5,0,4,9,0,0,64,0,8,20,100000,50000.0,1.0,0.3496215858057866,0.0636464,0.04985675229543304,1,62.39843137254902,9,2,0,46817.68,2.5,6.0
1-RUR-0000-3244225,6,0.22222222219999999,27,0,2,0,52,1,0,1,0,3,361,0,1,72,0,41,14,100000,18500.0,0.0,0.6062349896480331,0.2610437837837838,0.1326626611184319,1,178.86333333333334,4,4,0,-4829.31,0.34146341463414637,2.22
1-RUR-0000-3386057,8,0.1632653061,49,0,4,0,30,0,2,5,0,4,16,0,1,16,0,4,9,250000,32869.0,1.0,0.4069256310589901,0.2479679941586297,0.10297566056991724,1,166.33591836734695,3,2,0,24718.54,2.25,1.577712
1-RUR-4200-3418340,11,0.18032786879999999,61,0,11,0,25,0,0,5,1,4,9,0,1,31,0,25,6,150000,22000.0,1.0,0.3281322322475404,0.196145,0.09388397792855291,1,70.74081967213114,8,1,0,17684.809999999998,0.24,1.76
1-RUR-2280-4379566,3,0.0491803278,61,0,4,0,23,1,0,5,0,4,37,0,0,26,0,36,24,150000,16179.0,1.0,0.32498034682080923,0.2560627974534891,0.019098448410321815,1,67.91540983606558,6,1,0,12036.16,0.6666666666666666,1.29432
1-RUR-4520-4085866,9,0.24324324320000001,37,0,3,0,27,1,0,2,0,3,36,0,1,40,0,18,20,150000,25000.0,1.0,0.5200103645769482,0.23539720000000003,0.19659621028407437,1,159.05216216216218,2,2,0,19115.07,1.1111111111111112,2.0
1-RUR-3600-4205537,3,0.0491803278,61,0,4,0,28,0,0,5,1,4,29,0,0,62,0,24,36,138000,17500.0,1.0,0.31577553593947033,0.21779485714285712,0.018481001933390837,1,62.48213114754098,5,2,0,13688.59,1.5,1.5217391304347827
1-RUR-4520-4670577,6,0.3333333333,18,0,7,0,25,1,0,5,1,4,78,0,0,23,0,21,24,100000,36000.0,0.0,0.7415542467532193,0.1825797222222222,0.3269038648861563,1,365.15944444444443,6,1,0,-6572.87,1.1428571428571428,4.32
1-RUR-0000-4008297,4,0.0655737704,61,0,5,0,25,0,0,2,0,4,93,0,1,44,0,11,7,300000,30000.0,0.0,0.2944850574712644,0.2876796666666667,0.017376933644735023,1,141.48180327868852,2,1,0,-8630.390000000001,0.6363636363636364,1.2
1-RUR-4500-3200936,3,0.125,24,0,3,0,30,1,0,2,0,3,152,0,1,10,0,44,27,400000,70000.0,0.0,0.6777556605438402,0.3103274285714285,0.08005812008755814,1,905.1216666666666,15,2,0,-21722.919999999995,0.6136363636363636,2.1
1-RUR-0000-4437727,5,0.1351351351,37,0,10,0,26,0,0,2,0,3,202,0,1,40,0,7,6,150000,18000.0,0.0,0.49777301279465,0.3269405555555556,0.08602104836117044,1,159.05216216216218,6,1,0,-5884.930000000001,0.8571428571428571,1.44
1-RUR-4200-3418340,7,0.1147540983,61,0,0,0,25,0,0,5,1,4,9,0,1,31,0,25,6,150000,22000.0,1.0,0.3236304670126019,0.196145,0.048842790703870105,1,70.74081967213114,8,1,0,17684.809999999998,0.24,1.76
1-RUR-0000-3433813,10,0.2040816326,49,0,9,0,45,1,2,1,0,3,216,0,1,5,0,304,0,100000,12800.0,1.0,0.4116137084260946,0.2547015625,0.1389871898110762,1,66.53428571428572,8,3,0,9539.82,0.0,1.536
1-RUR-0000-3670268,5,0.08196721309999999,61,0,2,0,31,1,0,5,1,4,12,0,1,91,0,71,36,300000,27333.0,0.0,0.3027112193636779,0.3157498262173929,0.027235576141071617,1,141.48180327868852,6,2,1,-8630.39,0.5070422535211268,1.09332
1-RUR-0000-3960644,5,0.08196721309999999,61,0,6,0,24,0,3,2,0,3,237,0,1,26,0,7,27,200000,28000.0,0.0,0.2695135584502351,0.20548535714285715,0.03680604422672439,1,94.3211475409836,2,1,0,-5753.59,3.857142857142857,1.68
1-RUR-4500-3895616,5,0.1351351351,37,0,0,0,26,0,2,2,0,3,108,0,1,57,0,38,0,300000,43500.0,0.0,0.4960640436567256,0.2705714942528736,0.0846064623673011,1,318.10432432432435,5,1,0,-11769.86,0.0,1.74
1-RUR-0000-3789343,11,0.18032786879999999,61,0,3,0,24,0,2,5,1,4,22,0,1,49,0,33,0,400000,40000.0,0.0,0.3341256312581505,0.28767975,0.10667702505295451,1,188.64245901639345,2,1,0,-11507.19,0.0,1.2
1-RUR-9920-3986329,5,0.08196721309999999,61,0,2,0,26,0,2,2,0,4,15,0,0,56,0,25,5,350000,32000.0,0.5,0.3003672232894931,0.31464968750000005,0.036102273152676306,1,165.062131147541,8,1,1,5931.209999999999,0.2,1.0971428571428572
1-RUR-4500-3200936,4,0.1666666666,24,0,3,0,30,1,0,2,0,3,152,0,1,10,0,44,27,400000,70000.0,0.0,0.7051385934677417,0.3103274285714285,0.1256554234233078,1,905.1216666666666,15,2,0,-21722.919999999995,0.6136363636363636,2.1
1-RUR-4500-3389841,5,0.1388888888,36,1,23,0,47,1,0,3,0,3,259,0,1,13,0,244,109,75000,15661.33,1.0,0.43865494296577945,0.19156546730066987,0.06556264897686673,1,83.33805555555556,7,3,0,12661.16,0.44672131147540983,2.5058127999999997
1-RUR-4510-3652690,5,0.1020408163,49,0,17,0,40,1,0,3,1,4,157,0,1,56,0,28,48,300000,48000.0,0.0,0.3806188518619397,0.2037614583333333,0.05271417080671411,1,199.60306122448978,8,3,0,-9780.55,1.7142857142857142,1.92
1-RUR-4510-3652690,3,0.061224489699999995,49,0,17,0,40,1,0,3,1,4,157,0,1,56,0,28,48,300000,48000.0,0.0,0.37434824120603016,0.2037614583333333,0.02546408481331321,1,199.60306122448978,8,3,0,-9780.55,1.7142857142857142,1.92
1-RUR-2200-5149733,5,0.1351351351,37,1,17,0,30,0,0,5,1,4,167,0,1,61,0,6,18,350000,35000.0,0.0,0.4799435921327065,0.43232857142857145,0.0865762200621087,1,408.9594594594595,2,2,0,-15131.5,3.0,1.2
1-RUR-0000-4144144,8,0.3333333333,24,1,73,1,26,0,0,4,0,4,28,0,0,16,0,11,18,65000,16092.0,1.0,0.5854982563208371,0.21356077554064126,0.26045523371615686,1,143.1925,6,1,0,12655.380000000001,1.6363636363636365,2.970830769230769
1-RUR-0000-3262385,11,0.2972972972,37,0,118,1,24,0,2,4,0,4,4,0,0,48,0,22,1,200000,30450.0,0.0,0.5133521650695478,0.2576870279146141,0.2649086881391663,1,212.06945945945944,12,1,0,-7846.57,0.045454545454545456,1.827
1-RUR-4510-4314873,2,0.0327868852,61,1,46,1,31,1,2,5,0,4,9,0,1,70,0,21,23,450000,82136.0,1.0,0.25919846153846154,0.15761152235317036,0.01520359884624174,1,212.22262295081967,3,2,0,69190.42,1.0952380952380953,2.1902933333333334
1-RUR-0000-3613185,12,0.19672131140000002,61,1,44,1,28,0,0,2,0,4,129,0,1,83,0,14,3,200000,17250.0,1.0,0.3197255921432698,0.33354144927536233,0.10385711408589565,1,94.3211475409836,7,2,1,11496.41,0.21428571428571427,1.035
1-RUR-4520-3204811,4,0.1081081081,37,0,21,0,45,1,2,1,0,3,356,0,1,7,0,5,24,150000,22000.0,1.0,0.553268016194332,0.2791040909090909,0.04772645444338694,1,165.9537837837838,4,3,0,15859.710000000001,4.8,1.76
1-RUR-2280-4738079,7,0.1147540983,61,1,41,1,25,0,2,5,0,4,25,0,0,55,0,23,24,200000,24000.0,0.0,0.3026912751677853,0.2397329166666667,0.047231173035053975,1,94.3211475409836,4,1,0,-5753.590000000001,1.0434782608695652,1.44
1-RUR-0000-3277205,7,0.1147540983,61,0,28,0,26,0,2,5,0,4,25,0,0,49,0,20,36,250000,27000.0,1.0,0.31045304330811585,0.26637,0.05709282222134272,1,117.90147540983607,15,1,0,19808.010000000002,1.8,1.296
1-RUR-0000-4245923,9,0.14754098359999998,61,0,19,0,25,0,0,4,0,4,55,0,1,55,0,5,6,105000,17000.0,1.0,0.3191296419748245,0.17768470588235294,0.0803869636508496,1,49.51868852459016,4,1,0,13979.36,1.2,1.9428571428571428
1-RUR-0000-4925245,6,0.1621621621,37,1,25,0,25,0,2,2,0,4,82,0,1,62,0,13,48,500000,65000.0,0.0,0.4633575216969152,0.3325604615384615,0.11205069509951952,1,584.2278378378378,6,1,0,-21616.43,3.6923076923076925,1.56
1-RUR-0000-3277205,5,0.08196721309999999,61,0,28,0,26,0,2,5,0,4,25,0,0,49,0,20,36,250000,27000.0,1.0,0.30990630448687434,0.26637,0.037416802284707174,1,117.90147540983607,15,1,0,19808.010000000002,1.8,1.296
1-RUR-2280-4414538,8,0.1311475409,61,1,19,0,31,1,3,5,1,4,184,0,0,1,0,53,12,149000,16650.0,1.0,0.3529686821789623,0.2471603603603604,0.06306599784446297,1,67.46262295081968,5,2,0,12534.779999999999,0.22641509433962265,1.3409395973154363
1-RUR-0000-4538158,2,0.0327868852,61,0,1,0,38,1,0,3,0,4,220,0,1,38,0,44,50,280000,28000.0,1.0,0.3046481570129248,0.2876796428571429,0.009174986445278784,1,132.04967213114753,2,2,0,19944.969999999998,1.1363636363636365,1.2
1-RUR-0000-3087331,12,0.19672131140000002,61,0,0,0,43,0,0,5,1,4,221,0,1,65,0,169,120,400000,35000.0,1.0,0.5265032705901961,0.3429697142857143,0.15868501185609954,1,196.78590163934427,1,3,0,22996.059999999998,0.7100591715976331,1.05
1-RUR-0000-4933097,5,0.41666666659999996,12,0,42,1,25,0,2,2,0,3,100,0,1,36,0,34,4,50000,30000.0,1.0,0.6982937012161917,0.164266,0.3000756644036683,1,410.66499999999996,5,1,0,25072.02,0.11764705882352941,7.2
1-RUR-0000-3087342,20,0.5882352941,34,0,25,0,27,1,2,3,1,4,126,0,1,55,0,60,0,450000,60000.0,0.0,0.7037975066967503,0.3155868333333333,1.0631324962315172,1,556.9179411764705,15,2,0,-18935.21,0.0,1.6
1-RUR-0000-3087342,18,0.5294117647,34,0,25,0,27,1,2,3,1,4,126,0,1,55,0,60,0,450000,60000.0,0.0,0.7028792748948571,0.3155868333333333,0.836461922917581,1,556.9179411764705,15,2,0,-18935.21,0.0,1.6
1-RUR-4500-3390891,15,0.2586206896,58,0,17,0,27,1,2,5,0,4,326,0,1,64,0,66,0,200000,20000.0,1.0,0.359337887983964,0.295612,0.16120167419734982,1,101.9351724137931,10,2,0,14087.76,0.0,1.2
1-RUR-0000-3929787,6,0.2,30,1,23,0,31,0,0,5,0,4,41,0,1,74,0,5,12,65000,16000.0,1.0,0.5863006412747229,0.17726,0.15064735420147374,1,94.53866666666666,7,2,0,13163.84,2.4,2.953846153846154
1-RUR-4510-3538142,11,0.9166666666,12,0,50,1,24,1,0,2,0,4,33,0,1,35,0,14,48,40000,18000.0,1.0,0.8266279264214047,0.2079877777777778,2.86825123131272,1,311.9816666666667,8,1,0,14256.22,3.4285714285714284,5.4
1-RUR-4500-3605460,8,0.1311475409,61,0,1,0,28,1,2,4,0,4,40,0,1,84,0,8,29,550000,48000.0,1.0,0.3181241224122412,0.32963291666666666,0.0686741470639547,1,259.38327868852457,7,2,1,32177.620000000003,3.625,1.0472727272727274
1-RUR-4520-3627425,2,0.0327868852,61,0,0,0,27,0,0,2,0,3,121,0,1,26,0,72,0,100000,15000.0,1.0,0.28180666666666665,0.1917866666666667,0.008526282800048168,1,47.16065573770492,1,2,0,12123.2,0.0,1.8
1-RUR-0000-3175104,4,0.0655737704,61,0,0,0,35,0,2,3,0,4,9,0,1,66,0,26,180,310000,40000.0,1.0,0.5037782729637588,0.22469275,0.03817420118302238,1,147.33950819672128,3,2,0,31012.29,6.923076923076923,1.5483870967741935
1-RUR-0000-3274324,12,0.19672131140000002,61,0,1,0,28,0,0,5,1,4,89,0,1,52,0,56,15,250000,23327.0,0.0,0.3345120772046813,0.30831182749603464,0.11893299981372003,1,117.90147540983607,8,2,0,-7191.99,0.26785714285714285,1.119696
1-RUR-0420-4035572,3,0.0491803278,61,0,0,0,36,0,3,2,0,3,172,0,1,26,0,10,18,149000,19879.0,1.0,0.2960548561088168,0.2156260375270386,0.017336714828455634,1,70.26934426229509,4,2,0,15592.57,1.8,1.600993288590604
1-RUR-4500-3517106,1,0.0163934426,61,0,0,0,38,1,0,5,0,4,184,0,1,78,0,75,75,750000,90000.0,0.0,0.0,0.2301575555555556,0.0,1,339.5767213114754,7,2,1,-20714.180000000004,1.0,1.44
1-RUR-0000-3710020,9,0.24324324320000001,37,0,2,0,31,1,2,5,0,4,17,0,1,2,0,12,49,160000,25000.0,0.0,0.5205419674699985,0.2510904,0.196735634291951,1,169.6556756756757,4,2,0,-6277.26,4.083333333333333,1.875
1-RUR-0000-3321798,5,0.08196721309999999,61,0,0,0,28,0,2,5,1,4,84,0,1,40,0,12,18,300000,36000.0,1.0,0.3275842415587162,0.2301575,0.03839607953825961,1,135.83065573770492,3,2,0,27714.33,1.5,1.44
1-RUR-4510-3993605,7,0.1147540983,61,0,13,0,24,0,3,2,0,4,41,0,0,32,0,24,16,450000,63000.0,0.0,0.3077613459958345,0.2054853968253968,0.05639828747670806,1,212.22262295081967,7,1,0,-12945.579999999998,0.6666666666666666,1.68
1-RUR-0000-4719009,4,0.0655737704,61,1,13,0,45,1,3,2,1,4,62,0,1,5,0,58,18,250000,27214.0,1.0,0.30770797136701644,0.26427537296979503,0.018029754790430633,1,117.90147540983607,2,3,0,20022.01,0.3103448275862069,1.306272
1-RUR-4520-4416703,4,0.0655737704,61,0,0,0,26,1,2,5,1,4,113,0,1,10,0,6,4,600000,50000.0,0.0,0.3144146394085117,0.3452156,0.027886967417911242,1,282.96360655737703,3,1,1,-17260.78,0.6666666666666666,1.0
1-RUR-0000-3404246,1,0.058823529400000005,17,0,0,0,24,0,2,2,0,3,85,0,1,2,0,7,54,40000,11735.6,0.0,0.0,0.2384871672517809,0.0,1,164.63470588235293,9,1,1,-2798.79,7.714285714285714,3.5206800000000005
